College ID,College Name,Branch ID,Branch Name,Status,Is State Level,Seat Type,Category,Cutoff Merit No,Score / Percentile,Year,Stage,Category_Group,Seat_Level
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GOPENS,135312.0,13.3162279,2023,I,OPEN,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GSCS,116292.0,35.1345873,2023,I,SC,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GSTS,40682.0,83.1704016,2023,I,ST,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GNT2S,53475.0,76.8406961,2023,I,NT2,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GOBCS,139421.0,6.6691673,2023,I,OBC,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LOPENS,46323.0,80.4126032,2023,I,OPEN,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LSCS,47681.0,79.7807688,2023,I,SC,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LSTS,47495.0,79.7907966,2023,I,ST,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LVJS,41950.0,82.3107244,2023,I,VJ,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LNT1S,45908.0,80.7328826,2023,I,NT1,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LNT2S,37246.0,84.4681938,2023,I,NT2,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LNT3S,53166.0,76.9213416,2023,I,NT3,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LOBCS,122685.0,28.3793174,2023,I,OBC,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,DEFOPENS,44858.0,81.0174211,2023,I,OPEN,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,TFWS,54375.0,76.7173434,2023,I,TFWS,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,DEFRSCS,51310.0,78.1143775,2023,I,SC,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,EWS,44072.0,81.2345291,2023,I,EWS,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GOPENS,117349.0,33.3408586,2023,II,OPEN,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GSCS,87279.0,58.0840122,2023,II,SC,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GSTS,118646.0,32.4663078,2023,II,ST,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GNT2S,27504.0,88.7938441,2023,II,NT2,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,GOBCS,120985.0,29.9996237,2023,II,OBC,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LOPENS,111102.0,39.7875296,2023,II,OPEN,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LSCS,64821.0,71.2687819,2023,II,SC,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LSTS,83283.0,60.750409,2023,II,ST,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LVJS,71991.0,67.1534217,2023,II,VJ,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LNT1S,84105.0,59.9156802,2023,II,NT1,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LNT2S,82194.0,61.2935921,2023,II,NT2,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LNT3S,80014.0,62.4868401,2023,II,NT3,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,LOBCS,73528.0,66.4309764,2023,II,OBC,Home_University
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,DEFOPENS,64648.0,71.3590844,2023,II,OPEN,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,TFWS,92920.0,53.8156961,2023,II,TFWS,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,DEFRSCS,67292.0,69.6924231,2023,II,SC,State
2032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",203290410,Chemical Engineering,University Managed Autonomous,1,State Level,EWS,69152.0,69.0354573,2023,II,EWS,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211119110,Civil Engineering,Un-Aided Religious Minority - Muslim,0,Home University,GOPENH,114694.0,36.1619626,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211119110,Civil Engineering,Un-Aided Religious Minority - Muslim,0,Other Than Home University,GOPENO,103226.0,46.1690466,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211119110,Civil Engineering,Un-Aided Religious Minority - Muslim,1,State Level,MI,78509.0,63.6508999,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,Computer Science and Engineering,Un-Aided Religious Minority - Muslim,0,Home University,GOPENH,121256.0,29.4111028,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,Computer Science and Engineering,Un-Aided Religious Minority - Muslim,0,Home University,LOPENH,45368.0,80.9858625,2023,I,OTHER,Home_University
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,Computer Science and Engineering,Un-Aided Religious Minority - Muslim,0,Other Than Home University,GOPENO,56415.0,75.340282,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,Computer Science and Engineering,Un-Aided Religious Minority - Muslim,0,Other Than Home University,LOPENO,36047.0,85.1537884,2023,I,OTHER,Home_University
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,Computer Science and Engineering,Un-Aided Religious Minority - Muslim,1,State Level,MI,51104.0,78.3308876,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211124210,Computer Science and Engineering,Un-Aided Religious Minority - Muslim,1,State Level,TFWS,66523.0,70.2813361,2023,I,TFWS,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211129310,Electrical Engineering,Un-Aided Religious Minority - Muslim,0,Home University,GOPENH,138415.0,8.2783196,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211129310,Electrical Engineering,Un-Aided Religious Minority - Muslim,0,Home University,LOPENH,67682.0,69.6572694,2023,I,OTHER,Home_University
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211129310,Electrical Engineering,Un-Aided Religious Minority - Muslim,0,Home University,GOPENH,57623.0,75.1338688,2023,II,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211129310,Electrical Engineering,Un-Aided Religious Minority - Muslim,0,Home University,LOPENH,60454.0,73.4109953,2023,II,OTHER,Home_University
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211129310,Electrical Engineering,Un-Aided Religious Minority - Muslim,0,Other Than Home University,GOPENO,54090.0,76.7693871,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211129310,Electrical Engineering,Un-Aided Religious Minority - Muslim,1,State Level,MI,57641.0,75.1338688,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211161210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,0,Home University,GOPENH,52231.0,77.7994669,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211161210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,0,Other Than Home University,GOPENO,63409.0,71.8303504,2023,I,OTHER,State
2111,"Everest Education Society, Group of Institutions (Integrated Campus), Ohar",211161210,Mechanical Engineering,Un-Aided Religious Minority - Muslim,1,State Level,MI,57609.0,75.1338688,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Home University,GOPENH,64946.0,71.2687819,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Home University,GVJH,72805.0,66.8171727,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Home University,GNT2H,58978.0,74.1935484,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Home University,LOPENH,106490.0,43.224841,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Home University to Other,LOPENH,102265.0,46.8567142,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Other Than Home University,GOPENO,32315.0,86.6965956,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Other Than Home University,GSCO,125624.0,24.8864926,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,0,Other Than Home University,LOPENO,46980.0,80.0408747,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,1,State Level,EWS,100867.0,47.6387427,2023,I,EWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GOPENH,131014.0,18.7935787,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GSCH,107207.0,42.9215913,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GSTH,128625.0,21.5370732,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GVJH,122303.0,28.6046774,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GNT1H,116562.0,34.1818319,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GNT2H,132655.0,16.2430441,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GNT3H,104731.0,44.6898706,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,GOBCH,129959.0,19.9324831,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,LOPENH,121637.0,29.3464077,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,LSCH,116848.0,34.1365462,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,LNT2H,127528.0,22.8844711,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Home University,LOBCH,130747.0,18.9046135,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,GOPENO,67935.0,69.597699,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,GSCO,87723.0,57.7272051,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,GNT2O,137248.0,10.581304,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,GNT3O,133687.0,15.5096512,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,GOBCO,125583.0,25.2074392,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,LOPENO,117717.0,33.2472877,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,LSCO,135141.0,13.3188183,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,LVJO,125662.0,24.8864926,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,LOBCO,126322.0,24.1305891,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,0,Other Than Home University,LNT1O,136673.0,11.1520155,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,1,State Level,TFWS,128197.0,21.9114832,2023,I,TFWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224210,Computer Science and Engineering,Un-Aided,1,State Level,EWS,140707.0,4.9294633,2023,I,EWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Home University,GOPENH,134835.0,13.5034179,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Home University,GVJH,142856.0,0.8554032,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Home University,GNT2H,73151.0,66.6716379,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Home University,GNT3H,108299.0,42.4233825,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Home University,GOBCH,136500.0,11.2906846,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Home University,LOPENH,136588.0,11.1520155,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Home University to Other,GSCH,127132.0,23.2280676,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Other Than Home University,GOPENO,141152.0,3.9846484,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Other Than Home University,GSCO,77422.0,64.0952985,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Other Than Home University,LOPENO,95103.0,52.5521047,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,0,Other Than Home University,LNT2O,83062.0,60.8798115,2023,II,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,1,State Level,TFWS,89248.0,56.656397,2023,I,TFWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,1,State Level,EWS,96725.0,51.0567213,2023,I,EWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,GOPENH,83214.0,60.750409,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,GVJH,91124.0,55.2985075,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,GOBCH,75914.0,65.0367935,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,LOPENH,112739.0,38.8357386,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,LVJH,84765.0,59.6839864,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,LNT3H,78327.0,63.6910141,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,GOPENH,91723.0,54.6979992,2023,II,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,GVJH,92696.0,54.0043616,2023,II,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,GOBCH,111698.0,39.0377062,2023,II,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,LOPENH,54787.0,76.6166542,2023,II,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,LVJH,68790.0,69.2172491,2023,II,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University,LNT3H,97690.0,50.2663166,2023,II,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Home University to Other,GOBCH,121100.0,29.9996237,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Other Than Home University,GOPENO,107001.0,43.1162283,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,0,Other Than Home University,LOPENO,127439.0,22.9499823,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,1,State Level,TFWS,112494.0,38.8357386,2023,I,TFWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,1,State Level,EWS,128975.0,21.2207239,2023,I,EWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,GOPENH,142889.0,0.810767,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,GSCH,95050.0,52.5521047,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,GVJH,114763.0,36.1619626,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,GNT2H,100525.0,48.0589023,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,GOBCH,135222.0,13.3162279,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,LOPENH,101159.0,47.6387427,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,LSCH,120595.0,30.0860456,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Home University,LOBCH,137050.0,10.6046914,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,GOPENO,109493.0,41.0926455,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,GSCO,138932.0,7.6246225,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,GNT2O,141863.0,2.6969482,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,GNT3O,111754.0,39.0377062,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,GOBCO,127276.0,22.9499823,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,LOPENO,119256.0,31.7228694,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,LSCO,106557.0,43.224841,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,LOBCO,133293.0,15.9127414,2023,I,OTHER,Home_University
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,0,Other Than Home University,GVJO,116163.0,35.1345873,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,1,State Level,TFWS,70764.0,67.9544349,2023,I,TFWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211284410,Electronics and Computer Engineering,Un-Aided,1,State Level,EWS,85824.0,58.7124464,2023,I,EWS,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,0,Home University,GOPENH,33987.0,86.0109616,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,0,Home University,GSCH,53486.0,76.8406961,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,0,Home University,GNT1H,63901.0,71.6354089,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,0,Home University,GNT2H,41290.0,82.540133,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,0,Home University,GOBCH,47159.0,79.8081214,2023,I,OTHER,State
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,0,Home University,LOPENH,50610.0,78.3430016,2023,I,OTHER,Home_University
